cph,easting,northing,cattle,pigs,sheep,goats,deer
4/753/21,456600,519400,81,118,0,0,0
4/753/22,456800,519700,108,0,0,0,0
4/755/3,446900,516500,13,0,0,0,0
12/6/23,417900,517100,0,0,608,0,0
12/6/32,413800,519800,35,0,563,0,0
12/10/13,406100,523100,134,0,206,0,0
12/10/14,407500,522500,155,0,744,0,0
12/10/16,408624,524738,79,0,1383,0,0
12/10/18,407200,523700,347,0,942,0,0
12/10/23,406600,522900,128,0,488,0,0
12/10/24,405501,524481,71,0,482,0,0
12/10/25,406114,523219,0,0,304,0,0
12/11/1,416300,519400,39,0,358,0,0
12/12/3,408800,526000,0,1,0,1,0
12/12/4,410700,526900,38,0,23,0,0
12/12/23,407395,526453,45,0,10,0,0
12/12/26,411700,526100,51,0,0,0,0
12/12/29,409100,525600,18,0,0,0,0
12/12/50,410400,525700,0,0,254,0,0
12/12/55,410700,525700,10,0,0,0,0
12/14/18,393900,527900,74,0,1101,0,0
12/14/30,393500,526400,34,0,369,0,0
12/14/38,395300,526700,8,0,100,0,0
12/14/42,394194,530892,54,0,809,0,0
12/14/54,394300,526800,51,0,175,0,0
12/14/69,393000,526300,34,0,0,0,0
12/14/86,393700,527700,89,0,759,0,0
12/14/100,393925,525630,0,0,17,0,0
12/14/106,393897,525682,19,0,0,0,0
12/14/108,395200,526200,141,0,2075,0,0
12/14/111,395500,526300,25,0,238,0,0
12/14/113,393600,526300,39,0,126,0,0
12/14/114,394222,526113,96,0,898,1,0
12/14/123,394000,525800,6,0,147,0,0
12/14/124,395000,527500,7,0,0,0,0
12/14/140,396200,525400,21,0,247,0,0
12/14/143,394445,525691,9,0,75,0,0
12/14/151,393100,526400,0,0,31,0,0
12/16/6,390700,529700,42,0,560,0,0
12/16/12,391400,527700,111,0,1037,0,0
12/24/33,406500,527300,1,0,0,0,0
12/24/42,402536,525186,16,0,0,1,0
12/24/44,406700,527100,109,0,302,0,0
12/25/11,428530,529898,400,0,0,0,0
12/25/15,427528,529793,46,0,219,1,0
12/25/28,427700,530200,81,0,0,0,0
12/25/50,430900,529600,23,2,0,0,0
12/31/510,415800,532300,2,0,833,0,0
12/31/512,424200,528900,5,0,0,0,0
12/31/513,418800,532400,0,0,53,4,0
12/31/518,413300,525300,0,0,0,2,0
12/31/523,416500,531900,0,0,39,0,0
12/31/529,424000,529600,0,0,0,2,0
12/31/545,414200,538500,0,0,90,0,0
12/74/3,423200,548800,0,0,374,1,0
12/74/4,424000,551000,53,0,0,0,0
12/74/5,423100,550200,157,0,0,0,0
12/74/9,422700,552000,179,0,0,0,0
12/74/13,422700,549500,0,289,0,0,0
12/74/16,421900,548900,0,0,48,0,0
12/74/18,422848,549092,0,0,10,4,0
12/77/1,426270,554770,208,0,0,0,0
12/77/7,425785,554278,7,0,0,0,0
12/78/18,425400,553000,114,0,67,0,0
12/95/15,421700,521800,244,0,236,0,0
12/95/16,422400,522300,78,0,0,0,0
12/95/17,422300,521800,0,0,19,0,0
12/95/19,421400,522200,0,0,97,12,0
12/96/1,430600,512300,17,0,0,0,0
12/96/2,431300,511400,25,0,0,0,0
12/96/4,429700,510300,19,0,283,0,0
12/210/10,396800,550000,0,0,301,0,0
12/210/13,397400,549500,86,0,776,0,0
12/213/8,436500,521300,125,0,125,0,0
12/213/10,436900,520300,188,0,752,0,0
12/213/44,437800,522200,0,0,41,0,0
12/213/46,434800,521200,60,0,379,0,0
12/213/51,435876,519302,18,0,0,0,0
12/218/1,435000,521900,115,0,0,0,0
12/218/4,434500,522700,27,0,352,0,0
12/231/1,431500,528200,0,0,1816,0,0
12/231/3,431400,528400,0,0,639,0,0
12/231/5,430700,527000,753,0,0,0,0
12/231/6,433000,528800,21,0,532,0,0
12/231/21,434400,528200,0,0,406,0,0
12/234/2,437600,531100,94,0,200,0,0
12/234/36,437600,532200,59,0,0,0,0
12/238/4,434387,529561,301,0,1555,0,0
12/238/6,435100,526800,195,0,337,0,0
12/238/14,437400,529100,59,0,0,0,0
12/238/18,436800,528200,45,0,207,0,0
12/238/20,434300,526500,203,0,0,0,0
12/238/21,436000,526700,0,0,827,0,0
12/238/30,436500,529900,69,0,359,0,0
12/238/31,437400,529400,32,0,547,0,0
12/238/33,438100,526200,0,0,256,0,0
12/238/35,434200,526200,61,0,301,0,0
12/238/88,436200,530700,187,0,0,0,0
12/238/96,438678,531211,0,0,94,0,0
12/238/99,436284,526226,75,0,80,0,0
12/238/111,438700,527600,0,0,320,0,0
12/238/115,441610,531430,49,0,848,0,0
12/238/116,441500,531700,155,0,0,0,0
12/238/121,436100,524800,0,0,1088,0,0
12/273/6,404000,537000,80,0,2536,0,0
12/273/150,392500,538000,147,0,307,0,0
12/273/151,392700,538200,73,0,765,0,0
12/273/153,393800,538900,218,0,2797,2,0
12/273/154,391600,537500,51,0,531,0,0
12/273/155,395100,538900,103,0,700,0,0
12/273/156,394600,539800,95,0,1662,1,0
12/273/160,397745,539656,7,0,0,0,0
12/273/188,389600,538200,124,0,1234,0,0
12/274/47,411500,538800,4,0,29,0,0
12/274/50,411800,539400,17,0,78,0,0
12/274/53,411883,538564,0,0,97,0,0
12/277/7,419000,547700,105,0,0,0,0
12/279/25,424000,547400,3,0,0,0,0
12/281/6,443413,539575,242,0,0,0,0
12/600/7,412621,512592,0,0,1288,0,0
12/600/8,413300,511400,183,820,1235,0,0
12/600/9,412600,512500,10,0,147,0,0
12/600/10,412600,512600,5,0,0,0,0
12/601/2,402379,516597,87,0,0,0,0
12/601/3,398300,516700,170,0,1933,0,0
12/601/5,400200,516200,94,0,400,0,0
12/601/6,399399,516977,63,0,871,0,0
12/601/7,393500,515200,0,17,0,2,0
12/601/9,399000,515900,185,0,1212,0,0
12/601/22,401500,517700,0,0,174,0,0
12/691/11,401900,515600,235,0,495,0,0
12/691/12,401100,515900,0,0,100,0,0
12/691/20,403500,514600,110,0,98,0,0
12/691/22,402600,515600,42,0,0,0,0
12/691/23,402509,515337,33,0,451,0,0
12/691/26,403700,514300,0,0,44,0,0
12/692/3,393800,512500,5,0,228,0,0
8/405/180,365300,508200,0,0,15,34,0
48/130/79,428500,493100,2,2,11,0,0
48/458/50,475711,498986,191,4,3,0,0
8/169/17,361400,537400,1,0,0,0,0
8/169/7000,361400,537100,3,0,0,0,0
8/324/7000,365600,530300,53,0,0,0,0
8/324/9006,366436,527781,39,0,123,0,0
8/326/9,364182,529447,0,0,18,0,0
8/326/7000,363900,528600,0,0,48,0,0
8/327/21,385400,513400,27,0,375,0,0
8/327/47,380900,513600,0,0,4,0,0
8/328/3,370200,517600,113,0,446,0,0
8/329/113,374400,501700,35,0,895,0,0
8/330/40,371630,512308,46,0,0,0,0
8/331/21,361551,526799,0,0,15,0,0
8/335/35,378200,510500,0,0,13,0,0
8/379/8,360900,496600,0,0,54,0,0
8/379/39,362200,493600,0,0,78,0,0
8/379/40,362200,492500,0,0,105,0,0
8/405/34,361300,509100,0,0,290,6,0
8/405/94,365900,508700,0,0,437,0,0
8/405/102,365000,506800,0,0,551,0,0
8/405/156,365500,504600,15,0,49,0,0
12/4/68,399000,525800,0,0,757,0,0
12/4/73,401300,522900,0,0,30,0,0
12/8/9001,417700,522200,0,0,80,2,0
12/12/140,409000,526300,17,0,40,0,0
12/14/2,395100,525800,9,0,395,0,0
48/1/30,433400,492000,0,0,0,14,0
48/6/61,437300,498400,0,0,0,4,0
48/6/90,438044,496497,0,0,0,10,0
48/63/56,421800,499900,0,0,0,4,0
48/63/6001,421100,500200,0,0,0,5,0
48/73/28,422200,504200,0,0,0,6,0
30/621/130,416100,563900,0,0,0,3,0
30/621/5012,418902,565231,0,0,0,8,0
30/621/7009,421700,562600,0,0,0,1,0
30/627/3,422966,572638,0,0,0,3,0
30/671/36,420600,573200,0,0,0,9,0
30/748/151,417200,558400,0,0,0,2,0
30/748/155,416000,564700,0,0,0,11,0
30/748/167,417255,563276,0,0,0,3,0
30/748/172,413700,562100,0,0,0,1,0
30/748/176,414100,562300,0,0,0,2,0
30/748/186,423578,560054,0,0,0,2,0
30/748/188,427261,560766,0,0,0,5,0
48/476/6,481600,504700,101,0,0,0,0
48/476/11,480673,498622,67,12,255,0,0
31/51/55,395700,588900,85,1,1278,0,0
31/56/38,401407,583493,3,3,416,0,0
31/56/7000,398487,584637,10,1,662,0,0
31/60/60,387832,591201,5,2,249,0,0
31/60/7001,388440,591403,1,1,30,0,0
31/69/66,381000,579500,13,2,238,0,0
31/69/114,379934,576850,45,2,1460,0,0
31/69/7000,380100,575000,90,2,1610,0,0
31/69/7001,383500,575400,3,2,2009,0,0
31/224/7000,410300,585600,5,3,629,0,0
31/224/7002,408500,585800,191,1,2174,0,0
31/227/5,419400,589600,113,1,292,0,0
31/238/27,413100,585800,12,1,413,0,0
31/367/170,383700,565400,176,1,111,0,0
31/367/171,383934,563907,1,2,19,0,0
31/367/9011,383789,564949,15,2,1067,0,0
31/368/22,400566,557824,53,3,3,0,0
31/368/33,403100,557300,12,1,178,0,0
31/368/41,403900,555700,13,2,2377,0,0
31/368/5000,401990,553992,66,5,85,0,0
31/369/7000,408900,557600,17,2,28,0,0
31/371/39,389800,562800,22,1,464,0,0
31/371/209,391087,561975,68,2,144,0,0
31/371/223,391421,563198,2,2,642,0,0
31/402/9008,397994,557838,3,1,570,0,0
31/407/10,395300,569300,2,847,2,0,0
31/506/13,418500,579700,223,1,36,0,0
31/506/19,422200,582000,1,1,40,0,0
31/506/71,421600,581400,1,1,68,0,0
31/506/96,421336,581010,4,1,6,0,0
31/506/9010,421100,579400,2,3,1,0,0
31/519/47,410100,564500,21,1,57,0,0
31/522/36,431300,577200,101,1,1,0,0
31/522/39,428200,578600,1,178,2,0,0
31/522/89,428300,576100,114,2,358,0,0
31/522/98,426900,574000,2,1,3,0,0
31/522/7000,430000,584700,238,1,4,0,0
31/529/43,403500,573500,21,1,34,0,0
31/529/50,405800,570000,148,2,35,0,0
31/530/43,408900,570400,107,2,820,0,0
31/530/51,407300,570400,80,1,2323,0,0
31/530/9011,409328,569762,1,2,1764,0,0
31/531/40,378565,567012,29,2,211,0,0
31/531/44,378042,561950,6,2,136,0,0
31/531/51,377925,561538,36,1,237,0,0
31/531/55,377955,565695,3,1,197,0,0
31/531/9008,378074,561562,21,2,24,0,0
31/532/23,366208,563093,5,1,56,0,0
31/533/21,368300,555400,47,2,23,0,0
31/533/54,367900,556000,3,1,171,0,0
31/533/56,368900,550200,7,1,84,0,0
31/534/7,396300,582600,109,1,1597,0,0
31/534/9,398962,579057,32,2,3639,0,0
31/539/17,379500,587300,17,1,143,0,0
31/539/5001,379225,587463,3,1,1015,0,0
31/539/7001,379100,585700,2,1,832,0,0
12/273/459,398300,543800,0,0,20,0,0
48/353/31,414992,514580,0,0,14,0,0
48/439/1,451000,505000,0,0,32,0,0
48/447/5,447550,506930,0,0,128,0,0
48/448/94,452700,509900,0,0,18,0,0
4/646/100,471800,516300,202,0,88,0,0
4/646/101,470400,516800,314,0,0,0,0
4/646/103,472600,515600,147,3487,0,0,0
4/646/106,471100,516100,10,0,270,0,0
4/646/107,471200,515600,10,0,0,0,0
4/646/9009,470600,519300,139,820,0,0,0
12/40/229,414800,529000,0,0,5,0,0
12/41/49,412100,531000,10,0,0,0,0
12/41/106,414473,529878,0,0,54,0,0
8/159/4,361000,542900,0,0,131,0,0
8/329/155,371600,498000,23,0,706,0,0
8/329/160,373500,503200,0,0,233,0,0
8/329/164,372900,502900,0,0,31,0,0
8/329/165,373300,501600,84,0,1149,0,0
8/329/166,369900,505700,8,0,1585,0,0
8/330/4,374700,510700,99,0,186,0,0
8/330/8,374900,510900,167,0,864,2,0
8/330/49,374100,510400,68,0,329,0,0
8/330/51,374800,510800,0,0,175,0,0
8/330/52,374729,511598,22,0,307,0,0
8/330/53,375000,510900,0,0,35,4,0
8/332/1,376000,509800,139,0,832,0,0
8/332/3,375134,508112,110,0,1155,0,0
8/332/4,374900,509500,144,0,498,0,0
8/332/5,374100,509200,121,0,493,0,0
8/332/6,375177,508275,232,0,164,0,0
8/332/7,375100,508300,0,0,19,0,0
8/332/8,374400,509800,2,0,61,0,0
8/329/156,367800,504400,75,0,2011,0,0
8/334/7000,376910,504510,13,0,239,0,0
48/477/7,479700,513700,19,0,470,0,0
48/478/21,488300,506500,165,0,0,0,0
48/478/25,488300,505026,0,0,10,0,0
48/478/29,486712,508250,262,0,1608,0,0
48/478/32,485417,505592,0,0,659,0,0
48/478/35,486354,507384,0,0,0,27,0
48/478/37,488500,507500,60,0,0,0,0
48/478/46,487949,505048,8,78,172,0,0
48/478/50,486800,504400,0,0,427,0,0
8/748/36,378574,493035,0,0,422,0,0
8/748/43,378160,491342,43,0,660,1,0
12/21/3,406900,515500,8,0,0,0,0
12/22/22,410600,514700,0,0,10,0,0
12/31/543,416250,535730,0,0,25,0,0
12/31/546,422700,527700,0,0,8,3,0
12/40/141,414897,529655,0,0,1215,0,0
12/40/217,412557,528248,0,0,5,0,0
12/40/224,416034,523300,9,0,0,0,0
12/64/13,446700,537800,191,0,0,0,0
12/64/36,445000,539300,29,0,0,0,0
12/66/15,434900,541400,52,0,0,0,0
12/70/69,436443,534796,0,1,0,3,0
12/71/2,441200,534200,6,0,336,3,0
12/71/5,439100,533800,38,0,0,0,0
12/96/82,430300,511700,30,0,0,0,0
12/96/84,431300,511300,25,0,0,0,0
12/98/1,425400,515500,0,4032,0,0,0
12/98/3,424500,514900,0,651,0,0,0
4/521/7,437900,510300,0,0,620,2,0
4/521/8,438600,513400,15,0,0,0,0
4/521/9,438100,510200,0,0,6,16,0
4/522/13,446900,526700,96,0,619,0,0
4/522/14,446439,526740,0,0,938,0,0
4/524/2,441700,516400,36,0,116,0,0
4/524/22,442400,516700,112,0,0,0,0
4/525/2,438600,519600,162,0,463,0,0
4/550/1,447400,529400,0,0,34,0,0
4/550/7,446800,528900,28,0,0,0,0
4/551/9,445700,529000,334,0,0,0,0
4/551/12,445200,529600,265,0,1569,0,0
4/551/17,443700,531400,63,0,861,0,0
4/551/22,444721,530272,18,0,138,0,0
4/552/4,448200,526700,0,32,52,0,0
4/552/55,447800,529600,0,1521,0,0,0
4/556/3,446600,531300,143,0,0,0,0
4/557/2,443800,532900,34,0,178,0,0
4/646/35,473400,516800,135,0,0,0,0
4/646/36,472700,515600,98,0,1157,0,0
4/646/48,472500,519000,60,0,0,0,0
4/756/11,469800,512600,125,20,0,0,0
8/329/152,371500,498500,38,0,741,0,0
48/1/9000,434836,492477,0,0,284,0,0
48/2/1,432800,491900,0,0,501,0,0
48/4/2,439100,504700,28,14,0,0,0
48/4/5,439700,504600,6,0,0,0,0
48/4/15,438500,505100,81,0,0,0,0
48/4/24,438900,504700,30,0,0,0,0
48/4/33,439200,505100,20,0,0,0,0
48/4/34,439300,504500,0,0,52,0,0
48/5/3,435500,501500,0,0,533,0,0
48/5/4,434400,501700,35,191,166,0,0
48/5/5,435700,501900,377,1604,4,0,0
48/6/1,437957,496468,0,0,190,0,0
48/6/8,437349,499513,90,0,631,0,0
48/6/35,436000,496600,30,0,0,0,0
48/6/38,437900,498900,39,0,0,0,0
48/6/42,436300,498400,0,0,18,0,0
48/6/46,437999,496414,199,0,4,0,0
48/6/47,438500,495700,245,0,0,0,0
48/6/48,438500,497400,52,12,16,2,0
48/6/53,438400,499700,375,0,0,0,0
48/6/63,438359,496629,45,0,580,0,0
48/6/92,436800,499000,193,0,0,0,0
48/6/93,439568,494633,0,0,19,0,0
48/6/102,438300,497800,405,0,0,0,0
48/6/112,437000,498900,0,1068,0,0,0
48/6/124,436910,497098,18,0,129,0,0
48/6/125,438200,495400,58,0,210,0,0
48/6/126,437954,496425,27,0,535,0,0
48/6/128,437200,497500,0,0,0,11,0
48/6/129,438000,498800,0,1059,0,0,0
48/7/1,437494,502698,73,0,0,0,0
48/7/2,436900,501700,215,0,159,0,0
48/7/3,437630,501030,0,1000,0,0,0
48/7/5,438063,501715,0,1707,0,0,0
48/7/7,438200,501700,0,0,445,0,0
48/7/12,437900,502200,62,0,0,0,0
48/7/13,438003,501763,0,0,173,0,0
48/11/11,442200,494800,136,0,0,0,0
48/14/9,434500,503800,0,0,30,0,0
48/14/10,435300,502600,0,0,3,0,0
48/16/4,440149,492493,162,0,342,0,0
48/16/5,438089,494042,49,0,255,0,0
48/16/15,438255,493160,273,0,0,0,0
48/16/17,441700,492300,0,0,730,0,0
48/16/20,435216,494648,54,0,0,0,0
48/16/24,435300,495700,90,0,0,0,0
48/16/26,435700,496400,0,117,1023,0,0
48/16/33,435726,497253,137,0,0,0,0
48/54/2,445300,493400,81,0,0,0,0
48/54/4,445995,493702,67,0,58,0,0
48/54/6,445200,493600,0,0,70,0,0
48/60/43,431800,497800,289,0,0,0,0
48/60/46,432000,499200,74,0,0,0,0
48/60/47,432000,497300,152,0,0,0,0
48/60/50,433691,498535,298,0,514,0,0
48/60/51,431600,497800,4,0,0,0,0
48/60/54,433300,496400,230,0,0,0,0
48/60/7001,430774,498888,0,0,0,78,0
48/60/9018,430100,499300,121,0,0,0,0
48/61/1,424385,508556,68,0,94,0,0
48/61/5,423300,508800,368,0,0,0,0
48/61/7,422649,510380,0,0,112,0,0
48/61/14,422641,510481,240,0,1070,0,0
48/61/33,423054,508763,0,0,133,0,0
48/61/39,422660,508810,121,0,0,0,0
48/62/4,424341,498686,200,0,0,0,0
48/62/24,425400,499000,31,0,529,0,0
48/62/25,425300,499000,53,0,660,0,0
48/63/6,420900,501700,5,0,431,0,0
48/63/10,422025,499765,0,0,2,0,0
48/63/13,421178,499843,113,0,151,0,0
48/63/16,422300,501000,71,0,0,0,0
48/63/27,421830,500130,26,0,0,0,0
48/63/31,421520,499725,0,0,2,0,0
48/63/48,421526,499672,0,0,0,29,0
48/63/51,422000,499802,61,0,596,0,0
48/63/52,422739,500806,4,0,0,0,0
48/64/2,426188,512782,29,985,458,0,0
48/67/14,432300,504600,48,0,126,0,0
48/67/18,431400,505200,112,0,0,0,0
48/67/24,429500,504950,243,0,0,0,0
48/67/53,429977,503936,0,0,39,0,0
48/67/57,430357,505581,22,0,0,0,0
48/67/58,431269,503022,0,0,23,0,0
48/67/59,431300,505900,30,1198,135,0,0
48/67/9003,431300,503100,125,0,250,0,0
48/68/1,425800,497500,0,0,190,0,0
48/69/11,430800,509800,226,0,653,0,0
48/70/1,429425,498078,0,0,739,0,0
48/70/4,427600,498300,33,8,0,0,0
48/70/5,427857,497086,0,0,544,0,0
48/71/2,424300,512800,83,0,203,0,0
48/71/6,422300,513400,182,0,566,0,0
48/79/1,424800,502500,0,0,351,0,0
48/79/3,426106,503000,0,0,1634,0,0
48/79/4,424592,501383,18,0,528,0,0
48/79/5,425350,502776,0,0,259,0,0
48/79/6,424404,501984,4,0,0,0,0
48/80/1,428200,499300,0,9641,0,0,0
48/80/3,428000,499900,168,0,0,0,0
48/80/5,429542,498837,121,0,0,0,0
48/80/6,429294,500088,73,0,310,0,0
48/80/31,427774,499196,22,0,0,0,0
48/123/16,428200,491900,2,20,0,0,0
48/134/5,424400,494900,0,0,116,0,0
48/142/6,472900,507200,211,0,0,0,0
48/142/54,472093,510824,85,0,1181,0,0
48/142/80,473400,505500,63,0,302,0,0
48/142/83,468900,507900,0,0,3,0,0
48/142/85,472800,505000,79,0,0,0,0
48/142/87,472400,508200,204,0,589,0,0
48/142/89,470600,509000,53,0,116,0,0
48/149/1,466500,506000,61,0,0,0,0
48/149/60,467886,505915,86,0,700,0,0
48/149/61,467800,506900,0,0,20,0,0
48/149/62,466428,505790,5,0,0,7,0
48/165/59,488800,492200,20,0,0,0,0
48/183/4,496500,492100,0,0,0,5,0
48/183/6,496800,492400,161,0,0,0,0
48/183/10,495816,491443,0,0,84,0,0
48/183/7000,496243,493068,0,0,45,0,0
48/185/21,497900,501200,0,2,0,0,0
48/185/23,498100,498100,29,0,0,0,0
48/185/28,498900,499100,0,2056,0,0,0
48/185/52,498200,498500,63,0,65,0,0
48/185/62,498928,498337,2,2,0,0,0
48/185/66,498800,498900,100,0,0,0,0
48/185/67,497976,501692,5,0,0,0,0
48/204/1,410087,510283,0,9850,0,0,0
48/204/2,407200,506600,210,0,2414,0,0
48/204/5,410900,511200,17,0,406,0,0
48/204/6,410199,510138,17,0,37,0,0
48/204/26,410900,511700,57,0,0,0,0
48/204/32,408500,509500,198,0,3151,0,0
48/204/38,410300,510800,32,0,62,0,0
48/204/42,410500,511800,0,1110,410,0,0
48/204/43,410590,509998,0,0,1055,1,0
48/204/45,409700,510600,28,0,0,0,0
48/204/46,411127,510803,0,0,7,0,0
48/282/34,459300,491700,75,0,1322,0,0
48/282/90,460400,492100,0,600,553,0,0
48/289/36,462554,492099,0,0,31,0,0
48/306/25,472200,495600,67,0,725,0,0
48/306/27,467544,501246,0,0,57,2,0
48/306/30,468900,499500,55,0,1461,1,0
48/308/11,461600,496500,107,0,1390,0,0
48/308/13,465753,492431,20,0,1128,0,0
48/349/8,420400,511700,105,0,442,0,0
48/349/16,419406,510283,3,223,269,0,0
48/350/1,397982,505278,49,0,632,0,0
48/350/2,397821,505157,48,0,571,0,0
48/350/5,400000,503700,70,0,1032,0,0
48/350/12,397551,506186,0,0,1292,9,0
48/350/14,399600,501700,15,0,837,0,0
48/350/15,398300,503800,25,0,1102,0,0
48/350/16,400493,502390,15,0,1174,0,0
48/350/17,397466,506245,5,0,1440,32,0
48/350/20,396286,508462,29,0,566,0,0
48/350/28,397500,505500,146,0,1237,0,0
48/350/31,399277,507495,85,0,1172,0,0
48/350/32,398083,504387,264,0,3070,0,0
48/350/34,399700,502800,1,0,0,0,0
48/350/36,400530,502486,12,0,133,0,0
48/350/37,400500,502500,6,0,33,0,0
48/350/38,400100,502400,80,0,322,0,0
48/350/39,400500,505200,0,0,618,0,0
48/350/44,400700,502000,19,0,524,0,0
48/350/52,397802,506935,0,0,150,0,0
48/350/54,400800,502000,0,0,16,0,0
48/350/56,398200,504200,15,0,0,0,0
48/351/2,415500,503400,263,0,811,0,0
48/353/7,416235,513482,0,0,701,0,0
48/353/9,416300,513700,0,0,20,0,0
48/353/10,416000,514400,0,1500,222,0,0
48/353/14,415300,512900,10,0,290,0,0
48/353/15,416283,513572,2,0,0,0,0
48/353/19,416100,513500,51,0,0,0,0
48/353/20,415000,514200,49,0,0,0,0
48/353/25,416254,513492,2,0,0,0,0
48/367/64,393480,503550,87,0,547,0,0
48/367/76,398100,497700,2,0,100,0,0
48/367/86,400700,498900,12,2,162,1,0
48/367/87,394300,502600,0,0,509,0,0
48/367/92,398000,497700,0,0,42,0,0
48/368/1,417900,508200,147,0,317,0,0
48/368/10,419748,508447,0,0,5,1,0
48/368/15,419761,508569,4,0,0,0,0
48/368/19,419710,508529,209,1294,1627,0,0
48/368/20,420000,507600,105,0,237,0,0
48/368/22,418025,507444,0,2315,0,0,0
48/369/3,389200,500900,4,0,1287,0,0
48/369/5,388735,499834,0,0,352,0,0
48/369/6,391095,497878,0,0,353,0,0
48/369/9,393652,497845,17,0,538,0,0
48/369/103,389208,498158,35,0,691,0,0
48/369/107,390227,497956,82,0,1147,0,0
48/369/110,388700,502300,31,0,1931,0,0
48/369/112,386500,501500,0,0,1483,0,0
48/369/120,393096,497324,55,0,771,0,0
48/369/128,393500,498300,1,4,52,0,0
48/369/9012,390158,497839,0,0,715,0,0
48/370/1,407500,502900,3,0,89,1,0
48/372/88,403894,499876,0,0,30,0,0
48/373/2,414854,500790,2,0,348,0,0
48/373/5,417424,501179,29,0,23,0,0
48/373/13,418500,501230,106,0,6,0,0
48/373/20,413300,501600,32,0,656,0,0
48/373/27,413724,502706,15,0,0,0,0
48/373/34,415100,502300,284,0,7,1,0
48/373/98,414987,501288,11,0,0,2,0
48/373/103,414163,501710,0,0,381,0,0
48/373/105,414665,502931,125,0,381,0,0
48/373/110,417482,501174,8,0,146,1,0
48/373/9045,418377,501658,0,0,20,0,0
48/373/9065,418050,501281,135,0,911,0,0
48/373/9072,415043,502145,0,0,300,0,0
48/374/19,416400,500300,20,0,30,2,0
48/375/2,419989,502531,32,7,968,0,0
48/375/22,421200,503700,52,0,98,0,0
48/379/35,415300,505900,10,0,0,0,0
48/379/36,414000,504600,0,0,0,4,0
48/382/1,411400,497700,70,0,1953,0,0
48/383/1,408500,497500,415,0,2190,0,0
48/384/5,400300,498100,41,0,760,0,0
48/384/9,397300,496600,71,0,733,0,0
48/384/10,402500,498500,125,0,1468,0,0
48/384/11,396300,497300,70,0,807,1,0
48/384/13,404680,498012,12,0,892,0,0
48/384/16,398300,497300,73,0,178,0,0
48/384/17,400200,498100,122,0,2051,0,0
48/384/18,400000,498100,0,0,360,1,0
48/384/22,396400,495700,28,0,810,0,0
48/384/31,395780,497304,8,0,316,0,0
48/384/33,397300,497200,44,0,595,0,0
48/384/37,399007,495111,3,0,29,0,0
48/384/45,404735,498171,0,0,97,0,0
48/385/1,410300,496500,200,0,1842,2,0
48/386/4,411000,496200,84,0,1440,0,0
48/408/5,416700,493500,114,0,0,0,0
48/408/9,416700,493700,75,0,0,0,0
48/409/4,378600,495300,45,0,1288,0,0
48/409/23,383700,491700,7,0,202,0,0
48/409/30,384500,491600,19,0,655,0,0
48/410/17,386000,492700,51,0,790,0,0
48/410/25,386900,492000,0,0,67,0,0
48/411/52,418400,492400,0,0,23,2,0
48/413/29,409900,492000,610,0,2707,0,0
48/414/7,392300,491500,63,0,984,0,0
48/414/25,391292,493787,0,0,9,0,0
48/432/7,452000,504500,73,0,272,0,0
48/432/9,451800,505200,205,0,143,0,0
48/432/11,452000,505700,136,0,0,0,0
48/432/14,452600,503800,80,0,531,0,0
48/432/37,452143,505758,11,0,348,0,0
48/433/7,446300,506400,16,0,588,0,0
48/433/11,444900,506500,21,0,0,0,0
48/433/12,444500,504300,105,0,1095,0,0
48/433/13,444800,504100,195,0,0,0,0
48/433/14,445500,504000,122,0,21,0,0
48/433/22,446200,505000,43,0,0,0,0
48/433/44,445100,505200,115,0,0,0,0
48/433/61,444700,505700,39,0,0,0,0
48/433/63,444282,505507,11,0,6,0,0
48/433/65,445954,503996,1,0,0,3,0
48/433/9011,446100,506400,16,0,238,0,0
48/434/25,444500,501800,2,0,0,0,0
48/435/1,458176,506367,65,0,0,0,0
48/435/2,460009,506205,148,0,315,0,0
48/435/5,458000,506500,104,0,0,0,0
48/436/22,460200,508500,155,0,758,0,0
48/447/3,447780,506415,79,109,222,0,0
48/454/87,477200,493300,2,0,0,2,0
48/454/91,477378,493054,0,0,27,0,0
48/454/7001,475197,492307,2,0,0,0,0
48/456/2,472900,496400,161,0,1353,0,0
48/456/5,470500,497600,110,0,310,0,0
48/456/6,471600,496900,127,0,774,0,0
48/456/12,472400,498000,187,0,1390,0,0
48/458/54,475400,496300,7,11,0,0,0
48/458/55,476100,494000,0,0,7,0,0
48/462/75,485800,493400,0,0,2135,0,0
48/467/51,480130,495067,18,0,62,0,0
48/467/85,478800,493000,169,9,291,0,0
48/467/106,479800,492300,175,0,391,0,0
48/467/141,480400,493800,124,0,708,0,0
48/476/32,479900,504100,92,0,263,0,0
48/476/33,481500,503600,11,0,810,0,0
48/476/38,484300,507900,0,0,0,2,0
48/476/39,484000,507700,72,0,650,0,0
48/476/45,481000,506000,41,0,14,0,0
48/476/49,479900,507900,118,0,367,0,0
48/476/50,480766,504904,128,0,0,0,0
48/476/55,478916,508004,313,0,784,0,0
48/476/56,482600,507700,0,0,255,0,0
48/476/58,478800,506500,27,0,497,0,0
48/476/60,480700,506500,15,0,1111,0,0
48/476/68,479400,507300,209,0,584,0,0
48/476/77,481900,507200,32,0,0,0,0
48/476/79,481300,507300,227,0,653,0,0
